Customer ID,First Paid Order Date,First Order Date,Total Spent
384620,13/1/22 0:24,13/1/22 0:24,47.89
384590,10/7/22 20:06,10/7/22 20:06,148.2
384563,9/2/22 5:02,9/2/22 5:02,247.64
384557,4/1/22 2:11,4/1/22 2:11,111.35
384551,22/12/21 21:26,22/12/21 21:26,74.9
384506,15/1/22 18:29,15/1/22 18:29,47.64
384503,22/12/21 22:26,22/12/21 22:26,15.62
384488,7/7/22 11:48,7/7/22 11:48,205.2
384401,16/7/22 4:27,30/12/21 0:08,246.19
384380,22/12/21 18:15,22/12/21 18:15,326.23
384374,22/12/21 18:09,22/12/21 18:09,15.6
384344,22/12/21 17:38,22/12/21 17:38,62.66
384326,3/8/22 5:00,22/12/21 17:32,114
384194,22/12/21 16:16,22/12/21 16:16,93.5
384164,23/12/21 15:05,23/12/21 15:05,225.24
384008,22/12/21 14:54,22/12/21 14:54,228
383984,21/1/22 17:46,21/1/22 17:46,151.21
383948,12/1/22 16:17,12/1/22 16:17,70
383927,8/6/22 21:12,8/6/22 21:12,90.91
383873,30/4/22 12:21,30/4/22 12:21,98.09
383840,22/12/21 10:56,22/12/21 10:56,140.14
383828,31/3/22 13:01,31/3/22 13:01,93.32
383825,22/12/21 11:32,22/12/21 11:32,184
383783,18/5/22 15:00,18/5/22 15:00,228
383750,22/12/21 8:53,22/12/21 8:53,456
383738,22/12/21 9:10,22/12/21 9:10,140
383726,7/1/22 18:06,7/1/22 18:06,140
383714,30/12/21 3:59,30/12/21 3:59,182.4
383708,12/1/22 7:05,22/12/21 7:27,107.48
383681,22/12/21 6:52,22/12/21 6:52,99
383654,27/12/21 8:11,27/12/21 8:11,70
383630,18/1/22 15:07,18/1/22 15:07,228
383627,22/12/21 5:48,22/12/21 5:48,640.8
383621,8/1/22 22:11,8/1/22 22:11,171.8
383576,28/6/22 23:33,28/6/22 23:33,148.2
383540,22/12/21 3:56,22/12/21 3:56,70
383468,14/1/22 13:28,14/1/22 13:28,114
383438,22/12/21 2:08,22/12/21 2:08,99
383414,22/12/21 1:46,22/12/21 1:46,206.8
383378,22/12/21 0:53,22/12/21 0:53,125.71
383363,23/6/22 22:20,22/12/21 0:40,148.2
383357,11/3/22 2:29,5/2/22 18:40,15.43
383351,17/1/22 20:58,17/1/22 20:58,95.14
383345,22/12/21 0:45,22/12/21 0:45,35
383324,23/12/21 1:28,23/12/21 1:28,38.15
383321,22/12/21 0:18,22/12/21 0:18,273.84
383282,21/12/21 23:45,21/12/21 23:45,31.57
383222,25/5/22 0:58,25/5/22 0:58,91.15
383108,21/12/21 22:00,21/12/21 22:00,228
383081,21/12/21 21:46,21/12/21 21:46,508.34
383069,22/8/22 12:58,21/12/21 21:38,79.57
383063,23/12/21 4:58,23/12/21 4:58,149.82
383033,19/1/22 22:24,19/1/22 22:24,618.75
383027,12/3/22 1:23,11/3/22 23:38,55.31
383021,2/5/22 14:58,2/5/22 14:58,92.49
382928,23/12/21 13:21,23/12/21 13:21,15.63
382922,22/12/21 16:44,22/12/21 16:44,24
382886,21/12/21 19:18,21/12/21 19:18,730.48
382868,28/2/22 20:27,28/2/22 20:27,46.84
382796,7/6/22 10:08,11/1/22 20:34,163.59
382736,6/1/22 15:16,6/1/22 15:16,75.27
382721,11/2/22 15:06,11/2/22 15:06,150.03
382715,21/3/22 19:18,26/1/22 0:53,46.36
382700,23/12/21 0:03,23/12/21 0:03,93.62
382682,22/12/21 15:57,22/12/21 15:57,28
382634,21/12/21 16:32,21/12/21 16:32,187.33
382598,21/12/21 16:37,21/12/21 16:37,184
382460,8/3/22 15:34,21/12/21 14:22,91.92
382409,21/12/21 13:34,21/12/21 13:34,141.78
382325,10/10/22 10:48,21/12/21 12:21,76.86
382280,12/1/22 13:20,21/12/21 11:03,95.58
382181,22/12/21 21:41,22/12/21 21:41,228
382166,2/2/22 19:23,2/2/22 19:23,162.32
382145,1/3/22 20:40,21/12/21 6:24,165.82
382121,28/9/22 17:15,28/9/22 17:15,267.9
382034,5/2/22 3:27,5/2/22 3:27,31.59
382004,21/12/21 3:52,21/12/21 3:52,175
382001,21/12/21 3:48,21/12/21 3:48,228
381998,8/2/22 15:41,8/2/22 15:41,77.29
381989,21/12/21 3:38,21/12/21 3:38,186.59
381956,21/12/21 3:09,21/12/21 3:09,35
381866,21/12/21 2:24,21/12/21 2:24,456
381824,14/1/22 23:23,14/1/22 23:23,95.33
381791,21/12/21 1:08,21/12/21 1:08,154.98
381734,10/3/22 17:13,10/3/22 17:13,7.72
381713,21/4/22 21:26,21/12/21 0:04,367.5
381707,16/1/22 19:07,14/1/22 6:38,228
381689,13/1/22 22:52,13/1/22 22:52,34.81
381632,18/1/22 0:13,18/1/22 0:13,23.72
381626,4/1/22 2:10,4/1/22 2:10,79.54
381581,20/12/21 22:41,20/12/21 22:41,249.26
381452,13/1/22 12:15,13/1/22 12:15,95.52
381425,21/12/21 16:17,21/12/21 16:17,175
381401,20/12/21 20:54,20/12/21 20:54,228
381386,11/1/22 20:21,11/1/22 20:21,122.5
381374,6/10/22 16:45,6/10/22 16:45,21.62
381368,25/1/22 16:04,25/1/22 16:04,35
381332,1/1/22 21:54,20/12/21 20:45,50.24
381314,25/5/22 20:26,20/12/21 19:58,17.5
381227,20/12/21 18:52,20/12/21 18:52,456
381224,18/5/22 3:48,18/5/22 3:48,210
381212,20/12/21 18:45,20/12/21 18:45,140
381209,9/5/22 14:31,9/5/22 14:31,91.28
381176,20/12/21 18:29,20/12/21 18:29,186.38
381110,20/12/21 17:47,20/12/21 17:47,149
381086,20/12/21 17:36,20/12/21 17:36,94.46
381077,20/12/21 17:27,20/12/21 17:27,187.61
381035,20/12/21 16:56,20/12/21 16:56,37.74
381014,23/12/21 7:17,23/12/21 7:17,79.26
381002,1/3/22 15:39,27/1/22 16:00,93.85
380996,20/12/21 16:47,20/12/21 16:47,62.73
380954,18/3/22 14:58,18/3/22 14:58,92.78
380897,24/1/22 7:07,24/1/22 7:07,163.57
380885,20/12/21 15:35,20/12/21 15:35,62.58
380864,18/1/22 10:50,18/1/22 10:50,95.17
380840,20/12/21 15:03,20/12/21 15:03,70
380804,11/1/22 18:24,11/1/22 18:24,95.61
380789,20/12/21 14:21,20/12/21 14:21,280.32
380780,1/3/22 9:15,1/3/22 9:15,228
380777,20/12/21 14:19,20/12/21 14:19,15.51
380750,20/12/21 13:54,20/12/21 13:54,92.98
380723,20/3/22 17:32,20/12/21 13:44,38.77
380669,9/10/22 11:44,9/10/22 11:44,22.99
380540,27/4/22 4:22,27/4/22 4:22,228
380534,24/9/22 1:35,8/1/22 13:25,69.68
380492,8/4/22 5:11,8/4/22 5:11,228
380480,21/3/22 3:01,20/12/21 7:23,140
380450,11/1/22 2:30,20/12/21 8:08,228
380399,23/12/21 20:13,23/12/21 20:13,203.21
380375,20/12/21 4:47,20/12/21 4:47,55.51
380339,26/4/22 2:06,31/12/21 19:37,136.8
380234,18/1/22 14:28,20/12/21 2:31,164.68
380171,3/1/22 19:02,3/1/22 19:02,207.6
380159,20/12/21 1:18,20/12/21 1:18,35
380120,19/7/22 13:19,19/7/22 13:19,49.86
380096,22/12/21 18:36,22/12/21 18:36,31.44
380081,24/2/22 20:49,24/2/22 20:49,93.57
380051,20/12/21 0:22,20/12/21 0:22,185.82
380048,20/12/21 0:11,20/12/21 0:11,298
379985,27/1/22 22:22,27/1/22 22:22,456
379919,19/12/21 21:31,19/12/21 21:31,256.27
379895,19/12/21 21:21,19/12/21 21:21,110.16
379850,19/12/21 20:19,19/12/21 20:19,456
379805,5/1/22 17:51,5/1/22 17:51,210
379787,12/7/22 23:01,12/7/22 23:01,80.02
379778,26/12/21 1:28,26/12/21 1:28,228
379757,20/12/21 11:06,20/12/21 11:06,35
379754,20/12/21 0:36,20/12/21 0:36,92.91
379739,2/1/22 21:35,2/1/22 21:35,75.86
379730,14/1/22 22:31,19/12/21 17:44,78.39
379694,14/1/22 16:12,14/1/22 16:12,47.66
379667,20/12/21 1:08,20/12/21 1:08,430.07
379658,19/12/21 15:58,19/12/21 15:58,31.3
379583,5/2/22 15:29,19/12/21 14:12,94.66
379574,19/5/22 22:00,19/5/22 22:00,102.11
379529,19/12/21 12:25,19/12/21 12:25,105
379445,25/2/22 9:34,25/2/22 9:34,234.31
379433,19/12/21 9:27,19/12/21 9:27,249.07
379418,11/1/22 17:08,11/1/22 17:08,163.77
379331,20/12/21 14:34,20/12/21 14:34,92.98
379325,1/3/22 15:36,1/3/22 15:36,38.69
379310,6/11/22 17:58,6/11/22 17:58,43.05
379295,5/6/22 17:12,5/6/22 17:12,105
379286,26/2/22 6:18,26/2/22 6:18,94.14
379283,15/1/22 4:26,19/12/21 7:02,35
379274,20/12/21 1:28,20/12/21 1:28,35
379154,19/12/21 1:19,19/12/21 1:19,92.96
379097,3/6/22 11:29,18/12/21 23:57,114
379088,5/7/22 14:57,18/12/21 23:46,29.75
379085,19/12/21 0:03,19/12/21 0:03,234.98
379082,13/1/22 12:48,13/1/22 12:48,228
378980,19/12/21 3:26,19/12/21 3:26,228
378971,18/12/21 21:40,18/12/21 21:40,31.32
378962,21/12/21 2:11,21/12/21 2:11,35
378929,23/5/22 5:36,18/12/21 20:56,17.5
378836,19/12/21 0:35,19/12/21 0:35,185.91
378821,30/7/22 17:09,30/7/22 17:09,45.08
378764,21/12/21 21:20,21/12/21 21:20,105
378731,18/12/21 16:07,18/12/21 16:07,266.27
378689,18/12/21 15:23,18/12/21 15:23,47.01
378671,18/12/21 14:50,18/12/21 14:50,185.81
378653,21/12/21 20:01,21/12/21 20:01,69.86
378620,18/12/21 14:02,18/12/21 14:02,185.81
378608,19/12/21 14:08,19/12/21 14:08,12.4
378584,10/3/22 21:22,10/3/22 21:22,114
378554,22/8/22 8:32,30/12/21 18:07,14.75
378545,22/10/22 8:55,12/1/22 22:32,38.54
378491,18/12/21 9:16,18/12/21 9:16,22
380909,18/12/21 8:48,18/12/21 8:48,35
378485,18/12/21 8:26,18/12/21 8:26,228
378476,13/1/22 0:35,13/1/22 0:35,228
378461,16/6/22 4:39,16/6/22 4:39,276.67
378311,13/1/22 6:57,13/1/22 6:57,115.11
378293,13/1/22 7:22,13/1/22 7:22,95.74
378239,10/2/22 1:46,18/12/21 2:26,456
378206,15/1/22 15:55,15/1/22 15:55,383.87
378197,13/1/22 20:20,13/1/22 20:20,47.79
378188,18/12/21 1:43,18/12/21 1:43,287.9
378152,18/12/21 1:00,18/12/21 1:00,15.5
378053,18/1/22 4:10,18/1/22 4:10,37.5
378023,20/12/21 2:32,20/12/21 2:32,30.4
378017,5/9/22 20:33,5/9/22 20:33,105
378002,17/12/21 23:06,17/12/21 23:06,15.5
377996,13/1/22 14:26,26/12/21 15:14,181.15
377984,17/12/21 23:06,17/12/21 23:06,94.3
377981,17/12/21 22:48,17/12/21 22:48,92.94
377966,10/1/22 17:31,10/1/22 17:31,228
377885,17/12/21 21:41,17/12/21 21:41,35
377849,23/5/22 23:25,23/5/22 23:25,105
377846,17/12/21 21:03,17/12/21 21:03,249.67
377840,1/4/22 6:44,1/4/22 6:44,114
377825,2/3/22 3:35,2/3/22 3:35,7.78
377771,17/12/21 19:57,17/12/21 19:57,105
377762,17/1/22 19:45,17/1/22 19:45,95.14
377747,17/12/21 20:08,17/12/21 20:08,92.99
377744,17/12/21 20:02,17/12/21 20:02,92.99
377735,17/12/21 19:56,17/12/21 19:56,92.99
377726,17/12/21 19:51,17/12/21 19:51,92.99
377708,13/4/22 21:28,17/12/21 19:15,228
377639,10/7/22 13:50,17/12/21 18:23,80.17
377624,17/12/21 18:12,17/12/21 18:12,125.16
377621,11/7/22 17:35,17/12/21 18:07,80.09
377576,17/12/21 17:16,17/12/21 17:16,33.67
377564,17/1/22 19:03,17/1/22 19:03,260.37
377558,1/3/22 15:44,17/12/21 16:59,114
377555,27/12/21 10:32,27/12/21 10:32,246.35
377525,5/10/22 12:54,5/10/22 12:54,21.71
377390,16/1/22 17:59,16/1/22 17:59,260.27
377381,17/12/21 14:39,17/12/21 14:39,280
377375,19/7/22 22:17,19/7/22 22:17,35
377294,1/4/22 11:58,1/4/22 11:58,228
377264,17/12/21 13:40,17/12/21 13:40,33.67
377252,29/12/21 21:29,29/12/21 21:29,95.26
377222,17/12/21 12:57,17/12/21 12:57,228
377180,4/1/22 23:46,17/12/21 12:15,80.56
377168,17/12/21 11:52,17/12/21 11:52,456
377150,17/12/21 11:24,17/12/21 11:24,15.47
377147,19/3/22 11:36,19/3/22 11:36,93.04
377102,25/8/22 8:57,25/8/22 8:57,205.2
377069,8/4/22 23:44,17/12/21 9:56,15.53
377048,17/12/21 7:40,17/12/21 7:40,228
377018,17/12/21 6:38,17/12/21 6:38,210
377000,17/12/21 6:29,17/12/21 6:29,456
376979,23/1/22 4:21,23/1/22 4:21,75
376928,17/12/21 4:28,17/12/21 4:28,456
376862,13/1/22 17:09,13/1/22 17:09,114
376856,6/1/22 13:55,6/1/22 13:55,228
376826,17/12/21 2:09,17/12/21 2:09,70
376817,17/12/21 22:23,17/12/21 22:23,456
376814,5/1/22 11:28,5/1/22 11:28,235.98
376796,17/12/21 1:18,17/12/21 1:18,228
376793,11/4/22 2:16,11/4/22 2:16,136.8
376751,16/4/22 21:04,17/12/21 0:37,55.54
376712,17/12/21 0:08,17/12/21 0:08,79.29
376709,14/9/22 9:51,14/9/22 9:51,36.38
376688,16/12/21 23:58,16/12/21 23:58,79.29
376664,16/12/21 23:33,16/12/21 23:33,35
376547,18/1/22 10:19,18/1/22 10:19,64.91
376511,29/12/21 7:51,29/12/21 7:51,280
376463,9/2/22 17:21,9/2/22 17:21,78.3
376394,6/8/22 1:06,6/8/22 1:06,228
376382,21/3/22 21:27,21/3/22 21:27,92.64
376244,17/12/21 23:27,17/12/21 23:27,507.91
376199,16/12/21 18:00,16/12/21 18:00,233.27
376169,12/1/22 19:00,12/1/22 19:00,228
376133,15/1/22 5:20,16/12/21 17:25,95.27
376070,16/12/21 16:16,16/12/21 16:16,15.48
376064,16/12/21 16:15,16/12/21 16:15,15.48
376052,21/12/21 14:50,21/12/21 14:50,187
376010,6/5/22 4:46,6/5/22 4:46,114
376271,16/12/21 14:54,16/12/21 14:54,8.8
375902,16/12/21 15:21,16/12/21 15:21,25.07
375893,16/12/21 13:47,16/12/21 13:47,456
375824,8/1/22 15:28,8/1/22 15:28,95.28
375785,18/1/22 9:29,16/12/21 22:28,114
375779,16/12/21 11:35,16/12/21 11:35,456
375740,26/7/22 9:03,18/1/22 19:15,79.74
375701,16/1/22 0:42,16/12/21 9:17,95.28
375671,16/11/22 0:03,18/12/21 8:12,87.29
375650,13/1/22 0:29,16/12/21 7:59,114
375611,21/2/22 11:26,21/2/22 11:26,94.71
375572,16/12/21 5:39,16/12/21 5:39,228
375548,18/1/22 8:14,18/1/22 8:14,217.13
375536,7/7/22 7:03,7/7/22 7:03,205.2
375530,25/5/22 4:10,5/1/22 15:11,91.2
375518,27/3/22 0:56,27/3/22 0:56,140
375443,30/8/22 23:17,30/8/22 23:17,75.72
375419,23/9/22 20:19,23/9/22 20:19,46.5
375410,26/2/22 3:37,26/2/22 3:37,128.33
375371,16/12/21 2:18,16/12/21 2:18,368
375365,16/12/21 2:16,16/12/21 2:16,157.5
375323,16/12/21 3:16,16/12/21 3:16,35
375311,26/2/22 11:05,16/12/21 1:46,228
375275,30/3/22 18:53,30/3/22 18:53,253.75
375248,16/12/21 1:15,16/12/21 1:15,456
375209,16/12/21 0:48,16/12/21 0:48,39.38
375203,16/12/21 0:44,16/12/21 0:44,256.53
375197,28/5/22 1:13,28/5/22 1:13,6
375185,30/3/22 22:19,30/3/22 22:19,93.25
375167,14/8/22 1:21,14/8/22 1:21,88.74
375152,17/12/21 19:24,17/12/21 19:24,12.41
375125,15/12/21 23:43,15/12/21 23:43,228
375122,26/2/22 7:12,26/2/22 7:12,114
375068,17/12/21 23:41,17/12/21 23:41,456
375044,26/9/22 18:12,8/9/22 9:15,56.29
375008,15/12/21 22:22,15/12/21 22:22,5.61
374981,15/12/21 22:02,15/12/21 22:02,257.03
374966,15/12/21 21:41,15/12/21 21:41,99
374948,14/1/22 18:45,14/1/22 18:45,37.5
374894,15/12/21 20:40,15/12/21 20:40,39.44
374888,18/1/22 14:55,18/1/22 14:55,94.97
374828,3/11/22 2:27,15/12/21 19:51,41.84
374813,21/2/22 1:04,21/2/22 1:04,258.01
374726,16/12/21 1:39,16/12/21 1:39,92.47
374717,15/12/21 23:17,15/12/21 23:17,92.51
374687,28/4/22 4:42,28/4/22 4:42,55.42
374684,16/1/22 20:16,16/1/22 20:16,260.27
374681,15/12/21 17:35,15/12/21 17:35,514.02
374579,15/12/21 16:39,15/12/21 16:39,164.22
374537,16/1/22 4:32,16/1/22 4:32,114
374504,15/12/21 15:11,15/12/21 15:11,228
374483,30/9/22 17:35,15/12/21 15:00,15.69
374441,26/1/22 17:05,26/1/22 17:05,62.44
374378,15/12/21 13:20,15/12/21 13:20,16.8
374369,15/12/21 21:47,15/12/21 21:47,37.62
374342,15/12/21 12:31,15/12/21 12:31,46.45
374309,24/12/21 3:21,24/12/21 3:21,420
374291,20/2/22 14:10,15/12/21 11:33,54.3
374288,15/12/21 11:49,15/12/21 11:49,92.9
374264,28/3/22 3:54,28/3/22 3:54,120.16
374249,15/12/21 9:59,15/12/21 9:59,105
374246,15/12/21 9:58,15/12/21 9:58,114
374231,15/12/21 9:20,15/12/21 9:20,228
374216,15/12/21 9:16,15/12/21 9:16,35
374210,15/12/21 8:41,15/12/21 8:41,114
374165,18/1/22 10:09,18/1/22 10:09,141.5
374102,15/12/21 6:29,15/12/21 6:29,228
374090,15/12/21 5:25,15/12/21 5:25,23.14
374087,15/12/21 5:19,15/12/21 5:19,420
374000,23/4/22 14:52,15/12/21 3:46,228
373976,2/6/22 17:26,2/6/22 17:26,81.97
373958,28/12/21 3:23,15/12/21 3:09,259
373937,15/12/21 2:47,15/12/21 2:47,52.5
373928,3/7/22 1:29,3/7/22 1:29,150.12
373565,19/7/22 21:16,14/12/21 22:50,148.2
373526,14/12/21 22:56,14/12/21 22:36,92.84
373523,27/4/22 9:16,27/4/22 9:16,228
373508,14/12/21 23:19,14/12/21 23:19,114
373496,14/12/21 22:25,14/12/21 22:25,210
373412,14/12/21 21:27,14/12/21 21:27,96.02
373406,14/12/21 21:22,14/12/21 21:22,15.53
373397,14/12/21 21:18,14/12/21 21:18,17.5
373394,30/3/22 18:12,30/3/22 18:12,149.93
373391,14/12/21 21:10,14/12/21 21:10,327.7
373373,14/12/21 23:43,14/12/21 23:43,99.05
373358,24/2/22 10:21,24/2/22 10:21,47.33
373346,19/12/21 14:47,19/12/21 14:47,228
373286,14/12/21 19:44,14/12/21 19:44,15.54
373274,14/12/21 19:34,14/12/21 19:34,31.44
373265,1/3/22 5:12,1/3/22 5:12,127.8
373256,14/12/21 19:22,14/12/21 19:22,168.43
373238,26/2/22 18:00,26/2/22 18:00,47.07
373211,5/5/22 20:21,5/5/22 20:21,423.64
373178,13/10/22 20:28,14/12/21 19:00,70
373175,14/12/21 18:43,14/12/21 18:43,31.44
373025,14/12/21 17:40,14/12/21 17:40,80.6
373022,11/1/22 0:03,11/1/22 0:03,228
372998,14/12/21 16:55,14/12/21 16:55,96.22
372986,14/12/21 21:28,14/12/21 21:28,7.76
372974,14/12/21 16:23,14/12/21 16:23,35
372944,21/10/22 18:15,21/10/22 18:15,273.17
372926,9/5/22 22:14,9/5/22 22:14,91.25
372917,14/12/21 15:52,14/12/21 15:52,93.11
372890,14/12/21 15:10,14/12/21 15:10,228
372878,14/12/21 14:53,14/12/21 14:53,131.62
372836,14/12/21 17:23,14/12/21 14:43,39.49
372815,14/12/21 14:17,14/12/21 14:17,46.52
372809,14/12/21 14:08,14/12/21 14:08,46.52
372797,13/11/22 15:31,13/11/22 15:31,14.64
372788,14/12/21 13:51,14/12/21 13:51,46.52
372782,14/12/21 13:45,14/12/21 13:45,93.03
372767,1/2/22 4:13,1/2/22 4:13,12.65
372764,14/12/21 13:41,14/12/21 13:41,46.53
372725,14/12/21 13:25,14/12/21 13:25,93.06
372710,14/12/21 12:49,14/12/21 12:49,39.03
372695,14/12/21 12:09,14/12/21 12:09,70
372671,6/4/22 11:30,14/12/21 11:53,136.8
372665,14/12/21 11:38,14/12/21 11:38,105
372662,14/12/21 11:37,14/12/21 11:37,210
372638,30/3/22 1:25,14/12/21 11:11,17.5
372623,13/1/22 4:03,13/1/22 4:03,95.35
372620,14/12/21 13:07,14/12/21 10:48,228
372611,14/12/21 10:29,14/12/21 10:29,210
372569,15/12/21 5:05,15/12/21 5:05,228
372566,14/12/21 10:07,14/12/21 10:07,114
372557,14/12/21 9:17,14/12/21 9:17,210.87
372551,14/12/21 9:14,14/12/21 9:14,210
372548,14/12/21 9:17,14/12/21 9:17,47.02
372527,16/12/21 5:07,16/12/21 5:07,154.63
372482,14/12/21 7:10,14/12/21 7:10,228
372476,25/5/22 21:45,25/5/22 21:45,21.88
372464,25/5/22 22:10,15/12/21 20:24,70.84
372458,14/12/21 5:52,14/12/21 5:52,307.6
372443,15/12/21 3:57,15/12/21 3:57,301.43
372419,14/12/21 5:16,14/12/21 5:16,93.19
372389,22/12/21 4:21,22/12/21 4:21,31.44
372377,14/12/21 4:39,14/12/21 4:39,210
372356,14/12/21 13:44,14/12/21 13:44,87.21
372326,14/12/21 3:39,14/12/21 3:39,52.5
372320,14/12/21 4:17,14/12/21 4:17,46.59
372308,14/12/21 3:30,14/12/21 3:30,114
372272,18/2/22 18:53,18/2/22 18:53,259.03
372260,14/12/21 2:46,14/12/21 2:46,257.51
372257,14/12/21 2:44,14/12/21 2:44,228
372245,15/11/22 18:06,14/7/22 15:32,87.13
372215,14/12/21 2:12,14/12/21 2:12,105
372209,14/12/21 2:01,14/12/21 2:01,114
372155,24/2/22 11:22,24/2/22 11:22,34.83
372146,14/12/21 1:13,14/12/21 1:13,93.21
372143,14/12/21 1:09,14/12/21 1:09,234.46
372104,14/12/21 0:57,14/12/21 0:57,50.26
372059,14/12/21 0:17,14/12/21 0:17,184
372017,14/12/21 16:32,14/12/21 16:32,7.77
371993,14/12/21 0:57,14/12/21 0:57,117.23
371957,13/12/21 22:59,13/12/21 22:59,299.81
371930,14/12/21 15:03,14/12/21 15:03,35
371903,13/12/21 22:22,13/12/21 22:22,39.83
371882,16/9/22 20:21,13/12/21 22:07,42
371819,13/12/21 21:24,13/12/21 21:24,157.51
371789,13/12/21 21:04,13/12/21 21:04,228
371750,13/12/21 20:32,13/12/21 20:32,33.81
371735,13/12/21 20:15,13/12/21 20:15,93.21
371732,13/12/21 20:09,13/12/21 20:09,15.56
371720,15/12/21 4:44,15/12/21 4:44,228
371606,13/12/21 18:20,13/12/21 18:20,46.62
371588,13/12/21 18:05,13/12/21 18:05,93.25
371585,15/12/21 17:52,15/12/21 17:52,263
371567,13/12/21 17:57,13/12/21 17:57,15.75
371564,13/12/21 17:57,13/12/21 17:57,93.25
371540,13/12/21 18:03,13/12/21 18:03,18
371531,13/12/21 17:53,13/12/21 17:53,39.38
371510,15/1/22 20:03,15/1/22 20:03,47.64
371477,26/2/22 1:12,26/2/22 1:12,128.36
371474,13/12/21 17:09,13/12/21 17:09,257.06
371471,13/12/21 17:13,13/12/21 17:13,93.34
371453,19/12/21 13:20,19/12/21 13:20,35
371450,2/4/22 1:15,2/4/22 1:15,35
371423,13/12/21 16:29,13/12/21 16:29,38.97
371411,19/10/22 14:31,30/8/22 19:33,14.31
371366,13/12/21 15:43,13/12/21 15:43,110.61
371348,13/12/21 15:14,13/12/21 15:14,93.31
371327,20/1/22 2:44,20/1/22 2:44,108.83
371318,12/1/22 17:20,13/12/21 14:53,259.17
371231,28/2/22 18:19,28/2/22 18:19,93.85
371210,13/12/21 13:21,13/12/21 13:21,93.4
371201,13/12/21 13:06,13/12/21 13:06,93.49
371195,13/12/21 15:03,13/12/21 15:03,15.57
371192,20/12/21 8:07,20/12/21 8:07,70
371162,13/12/21 12:57,13/12/21 12:57,117.97
371135,13/12/21 12:08,13/12/21 12:08,114
371096,13/12/21 13:02,13/12/21 13:02,114
371087,13/12/21 10:34,13/12/21 10:34,114
371078,13/12/21 10:29,13/12/21 10:29,228
371072,1/1/22 11:26,22/12/21 10:04,114
371042,13/12/21 22:53,13/12/21 22:53,114
371039,19/2/22 0:39,19/2/22 0:39,47.37
371033,13/12/21 9:44,13/12/21 9:44,114
371030,13/12/21 9:23,13/12/21 9:23,23.44
370988,13/12/21 7:48,13/12/21 7:48,114
370952,10/1/22 14:44,10/1/22 14:44,228
370946,13/12/21 6:09,13/12/21 6:09,210
370901,14/12/21 5:49,14/12/21 5:49,114
370868,13/12/21 3:47,13/12/21 3:47,140
370862,13/12/21 4:52,13/12/21 4:52,93.32
370814,13/12/21 2:45,13/12/21 2:45,114
370808,13/12/21 2:35,13/12/21 2:35,37.5
370799,13/12/21 2:31,13/12/21 2:31,39.83
370787,13/12/21 2:10,13/12/21 2:10,117.87
370781,13/12/21 2:07,13/12/21 2:07,228
370772,13/12/21 1:57,13/12/21 1:57,35
370739,12/7/22 1:00,13/12/21 1:05,80.01
370721,13/1/22 1:07,13/1/22 1:07,15.78
370706,13/12/21 1:22,13/12/21 1:22,46.66
370694,4/5/22 0:09,13/12/21 0:34,144.17
370691,3/3/22 20:01,13/12/21 0:33,105
370673,18/2/22 16:57,18/2/22 16:57,228
370667,13/12/21 0:12,13/12/21 0:12,129.01
370664,13/12/21 0:04,13/12/21 0:04,46.66
370658,29/9/22 4:36,13/12/21 0:13,239.65
370613,12/12/21 23:15,12/12/21 23:15,60.98
370607,14/12/21 0:48,14/12/21 0:48,46.61
370604,7/4/22 6:04,12/12/21 22:50,93.04
370559,12/12/21 22:22,12/12/21 22:22,79.54
370550,14/1/22 20:15,14/1/22 20:15,311.42
370529,20/12/21 15:45,20/12/21 15:45,256.55
370490,12/12/21 20:53,12/12/21 20:53,7.78
370439,13/12/21 2:16,13/12/21 2:16,258.03
370409,12/12/21 19:14,12/12/21 19:14,37.5
370385,12/12/21 18:43,12/12/21 18:43,93.32
370355,26/12/21 16:05,26/12/21 16:05,35
370340,12/12/21 18:01,12/12/21 18:01,175
370277,12/12/21 23:57,12/12/21 23:57,228
370274,12/12/21 16:10,12/12/21 16:10,228
370271,12/12/21 16:10,12/12/21 16:10,19.25
370265,13/12/21 14:21,13/12/21 14:21,7.79
370205,27/2/22 1:54,27/2/22 1:54,94.14
370196,12/12/21 15:06,12/12/21 15:06,46.66
370175,13/12/21 20:59,13/12/21 20:59,17.5
370151,6/6/22 23:34,12/12/21 21:09,88.42
370118,15/5/22 3:15,12/12/21 12:38,35
370109,29/12/21 9:17,29/12/21 9:17,28
370076,12/12/21 10:43,12/12/21 10:43,93.32
370073,14/12/21 2:14,14/12/21 2:14,210
370064,13/1/22 1:11,16/12/21 17:34,95.76
370040,12/12/21 11:55,12/12/21 11:55,46.66
370025,24/2/22 23:09,5/1/22 18:15,187.36
370010,12/12/21 7:52,12/12/21 7:52,17.5
370001,12/12/21 6:52,12/12/21 6:52,178.6
369998,12/12/21 6:55,12/12/21 6:55,302.55
369965,12/12/21 6:03,12/12/21 6:03,228
369956,12/12/21 5:50,12/12/21 5:50,228
369893,30/5/22 17:38,30/5/22 17:38,245.4
369890,12/12/21 3:59,12/12/21 3:59,228
369878,13/12/21 4:15,13/12/21 4:15,228
369863,12/12/21 2:30,12/12/21 2:30,35
369833,12/12/21 1:59,12/12/21 1:59,17.5
369824,15/12/21 14:36,15/12/21 14:36,228
369818,12/12/21 1:34,12/12/21 1:34,37.5
369806,12/12/21 1:19,12/12/21 1:19,114
369755,10/8/22 20:35,10/8/22 20:35,86.43
